"","X","player","action","numMoves","frontier","corners","Xsquares","CSquares","parity","state","gameId","win"
"1255",2573,2,53,1,-3,0,0,0,1,"beginning",43,1
"1256",2575,2,20,3,-4,0,0,0,1,"beginning",43,1
"1257",2577,2,12,2,-5,0,0,0,1,"beginning",43,1
"1258",2579,2,33,0,-3,0,0,0,1,"beginning",43,1
"1259",2581,2,41,-1,-2,0,0,0,1,"beginning",43,1
"1260",2583,2,40,1,-3,0,0,0,1,"middle",43,1
"1261",2585,2,39,2,-2,0,0,0,1,"middle",43,1
"1262",2587,2,55,7,-3,0,0,0,1,"middle",43,1
"1263",2589,2,51,10,-3,0,0,1,1,"middle",43,1
"1264",2591,2,10,10,-4,0,0,1,1,"middle",43,1
"1265",2593,2,46,10,-7,0,0,1,1,"middle",43,1
"1266",2595,2,24,7,-9,0,0,1,1,"middle",43,1
"1267",2597,2,4,3,-4,0,0,1,1,"middle",43,1
"1268",2599,2,48,3,-3,0,0,1,1,"middle",43,1
"1269",2601,2,2,3,-6,0,0,1,1,"middle",43,1
"1270",2603,2,31,4,-6,0,0,0,1,"end",43,1
"1271",2605,2,15,4,-5,0,0,0,1,"end",43,1
"1272",2607,2,60,4,-1,0,0,1,1,"end",43,1
"1273",2609,2,57,3,1,0,0,1,1,"end",43,1
"1274",2611,2,63,3,2,0,-1,2,1,"end",43,1
"1275",2613,2,58,1,2,1,0,1,1,"end",43,1
"1276",2615,2,6,2,2,1,-1,1,1,"end",43,1
"1277",2617,2,14,0,1,0,-1,0,1,"end",43,1
"1278",2619,2,0,-1,1,0,-1,0,1,"end",43,1
"1279",2621,2,56,1,0,1,-1,2,1,"end",43,1
"1280",2624,2,29,0,-8,0,0,0,1,"beginning",44,0
"1281",2626,2,43,-3,-5,0,0,0,1,"beginning",44,0
"1282",2628,2,21,3,-5,0,0,0,1,"beginning",44,0
"1283",2630,2,42,-1,-6,0,0,0,1,"beginning",44,0
"1284",2632,2,46,-3,-3,0,0,0,1,"beginning",44,0
"1285",2634,2,45,3,1,0,0,0,1,"beginning",44,0
"1286",2636,2,22,0,-3,0,0,0,1,"beginning",44,0
"1287",2638,2,31,3,-1,0,0,0,1,"beginning",44,0
"1288",2640,2,39,-2,-1,0,0,0,1,"beginning",44,0
"1289",2642,2,59,3,-5,0,0,0,1,"beginning",44,0
"1290",2644,2,5,1,-2,0,0,-1,1,"middle",44,0
"1291",2646,2,53,0,-2,0,0,-2,1,"middle",44,0
"1292",2648,2,52,3,-4,0,0,-2,1,"middle",44,0
"1293",2650,2,7,4,-4,0,-1,-2,1,"middle",44,0
"1294",2652,2,60,3,-3,1,0,-1,1,"middle",44,0
"1295",2654,2,12,0,-6,1,0,-1,1,"middle",44,0
"1296",2656,2,11,0,-4,1,0,-2,1,"middle",44,0
"1297",2658,2,41,-3,-2,1,0,-2,1,"middle",44,0
"1298",2660,2,33,-5,-1,1,0,-2,1,"middle",44,0
"1299",2662,2,10,-7,0,1,0,-2,1,"middle",44,0
"1300",2664,2,16,-6,0,1,0,-2,1,"end",44,0
"1301",2666,2,24,-5,1,1,0,-2,1,"end",44,0
"1302",2668,2,9,-4,-3,1,0,-3,1,"end",44,0
"1303",2670,2,4,-1,-5,1,1,-3,1,"end",44,0
"1304",2672,2,0,2,-7,1,-1,-3,1,"end",44,0
"1305",2674,2,48,0,-5,2,0,-2,1,"end",44,0
"1306",2676,2,56,0,-2,2,-1,-1,1,"end",44,0
"1307",2678,2,57,-2,-1,3,0,-2,1,"end",44,0
"1308",2680,2,63,0,-1,3,0,-2,1,"end",44,0
"1309",2682,2,54,1,0,4,0,0,1,"end",44,0
"1310",2685,2,45,0,-8,0,0,0,1,"beginning",45,0
"1311",2687,2,43,-4,-4,0,0,0,1,"beginning",45,0
"1312",2689,2,29,1,-3,0,0,0,1,"beginning",45,0
"1313",2691,2,26,0,-1,0,0,0,1,"beginning",45,0
"1314",2693,2,59,2,-2,0,0,0,1,"beginning",45,0
"1315",2695,2,52,3,1,0,0,0,1,"beginning",45,0
"1316",2697,2,57,3,0,0,0,0,1,"beginning",45,0
"1317",2699,2,41,4,4,0,0,1,1,"beginning",45,0
"1318",2701,2,40,1,4,0,0,1,1,"beginning",45,0
"1319",2703,2,25,1,3,0,0,1,1,"beginning",45,0
"1320",2705,2,19,-1,-1,0,0,1,1,"middle",45,0
"1321",2707,2,30,0,2,0,0,1,1,"middle",45,0
"1322",2709,2,46,-3,6,0,0,1,1,"middle",45,0
"1323",2711,2,38,-4,4,0,0,1,1,"middle",45,0
"1324",2713,2,31,-5,4,0,0,1,1,"middle",45,0
"1325",2715,2,22,-3,-1,0,0,1,1,"middle",45,0
"1326",2717,2,54,-1,-6,0,0,1,1,"middle",45,0
"1327",2719,2,55,-3,-4,-1,0,1,1,"middle",45,0
"1328",2721,2,49,-4,-4,-1,0,1,1,"middle",45,0
"1329",2723,2,9,-5,-4,-1,1,1,1,"middle",45,0
"1330",2725,2,15,-9,3,-1,2,1,1,"end",45,0
"1331",2727,2,4,-10,5,-2,2,1,1,"end",45,0
"1332",2729,2,14,-9,10,-2,2,1,1,"end",45,0
"1333",2731,2,8,-10,10,-2,2,1,1,"end",45,0
"1334",2735,2,20,-2,3,-2,2,2,1,"end",45,0
"1335",2738,2,48,-2,2,-3,1,1,0,"end",45,0
"1336",2740,2,10,-1,2,-3,1,1,0,"end",45,0
"1337",2746,2,45,0,-8,0,0,0,1,"beginning",46,1
"1338",2748,2,43,-4,-4,0,0,0,1,"beginning",46,1
"1339",2750,2,29,-3,0,0,0,0,1,"beginning",46,1
"1340",2752,2,53,-1,2,0,0,0,1,"beginning",46,1
"1341",2754,2,60,-4,-1,0,0,0,1,"beginning",46,1
"1342",2756,2,58,2,0,0,0,0,1,"beginning",46,1
"1343",2758,2,50,1,-2,0,0,0,1,"beginning",46,1
"1344",2760,2,62,8,-4,0,0,0,1,"beginning",46,1
"1345",2762,2,51,7,-6,0,0,1,1,"beginning",46,1
"1346",2764,2,38,11,-13,0,0,1,1,"beginning",46,1
"1347",2766,2,31,10,-11,0,0,1,1,"middle",46,1
"1348",2768,2,22,11,-8,0,0,1,1,"middle",46,1
"1349",2770,2,23,7,-6,0,0,1,1,"middle",46,1
"1350",2772,2,55,7,-6,0,0,1,1,"middle",46,1
"1351",2774,2,15,10,-10,0,-1,2,1,"middle",46,1
"1352",2776,2,19,8,-9,0,-2,3,1,"middle",46,1
"1353",2778,2,41,4,-3,0,-2,3,1,"middle",46,1
"1354",2780,2,63,3,1,0,-2,3,1,"middle",46,1
"1355",2782,2,11,4,-2,1,-1,1,1,"middle",46,1
"1356",2784,2,40,5,-3,1,-1,1,1,"middle",46,1
"1357",2786,2,7,2,-1,1,-1,1,1,"end",46,1
"1358",2788,2,6,4,-4,2,0,-1,1,"end",46,1
"1359",2790,2,24,-1,-3,2,0,-1,1,"end",46,1
"1360",2792,2,17,0,-1,2,0,-1,1,"end",46,1
"1361",2794,2,0,-2,-1,2,-1,-1,1,"end",46,1
"1362",2796,2,1,-1,2,3,0,-1,1,"end",46,1
"1363",2798,2,56,4,-2,3,0,-1,1,"end",46,1
"1364",2800,2,2,2,-1,4,0,0,1,"end",46,1
"1365",2802,2,3,-1,1,4,0,0,1,"end",46,1
"1366",2804,2,49,1,0,4,0,0,1,"end",46,1
"1367",2807,2,29,0,-8,0,0,0,1,"beginning",47,0
"1368",2809,2,45,-3,-5,0,0,0,1,"beginning",47,0
"1369",2811,2,11,-8,-3,0,0,0,1,"beginning",47,0
"1370",2813,2,13,-11,0,0,0,0,1,"beginning",47,0
"1371",2815,2,43,-14,4,0,0,0,1,"beginning",47,0
"1372",2817,2,22,-10,11,0,0,0,1,"beginning",47,0
"1373",2819,2,31,-11,12,0,0,0,1,"beginning",47,0
"1374",2821,2,3,-12,12,0,0,0,1,"beginning",47,0
"1375",2823,2,18,-8,9,0,0,0,1,"beginning",47,0
"1376",2825,2,10,-13,12,0,0,0,1,"beginning",47,0
"1377",2827,2,39,-10,10,0,0,0,1,"middle",47,0
"1378",2829,2,14,-10,9,0,0,-1,1,"middle",47,0
"1379",2832,2,25,-6,3,0,1,-2,0,"middle",47,0
"1380",2834,2,51,-9,6,0,1,-2,0,"middle",47,0
"1381",2836,2,60,-8,9,-1,0,0,0,"middle",47,0
"1382",2838,2,1,-12,13,-1,0,0,0,"middle",47,0
"1383",2841,2,17,-11,11,-2,0,0,1,"middle",47,0
"1384",2843,2,47,-10,7,-2,0,0,1,"middle",47,0
"1385",2845,2,8,-10,9,-2,0,0,1,"middle",47,0
"1386",2847,2,32,-7,6,-2,0,0,1,"end",47,0
"1387",2849,2,34,-6,5,-2,0,-1,1,"end",47,0
"1388",2851,2,50,-1,-3,-2,0,-1,1,"end",47,0
"1389",2853,2,42,-3,-6,-2,0,-2,1,"end",47,0
"1390",2855,2,61,-2,-5,-2,0,-2,1,"end",47,0
"1391",2857,2,58,-3,-4,-2,0,-2,1,"end",47,0
"1392",2859,2,54,-2,-4,-2,0,-3,1,"end",47,0
"1393",2862,2,41,-1,-2,-3,-1,-1,0,"end",47,0
"1394",2868,2,29,0,-8,0,0,0,1,"beginning",48,0
"1395",2870,2,43,-3,-5,0,0,0,1,"beginning",48,0
"1396",2872,2,26,3,-5,0,0,0,1,"beginning",48,0
"1397",2874,2,45,0,-3,0,0,0,1,"beginning",48,0
"1398",2876,2,12,-2,4,0,0,0,1,"beginning",48,0
"1399",2878,2,11,-5,8,0,0,0,1,"beginning",48,0
"1400",2880,2,13,-3,5,0,0,0,1,"beginning",48,0
"1401",2882,2,17,-3,4,0,0,0,1,"beginning",48,0
"1402",2884,2,33,-7,10,0,0,0,1,"beginning",48,0
"1403",2886,2,2,-4,11,0,0,0,1,"beginning",48,0
"1404",2888,2,3,-8,14,0,0,0,1,"middle",48,0
"1405",2890,2,9,-6,12,0,0,-1,1,"middle",48,0
"1406",2892,2,8,-11,14,0,1,-1,1,"middle",48,0
"1407",2895,2,32,-9,6,-1,0,0,0,"middle",48,0
"1408",2897,2,49,-10,8,-1,0,0,0,"middle",48,0
"1409",2899,2,48,-11,7,-1,-1,-1,0,"middle",48,0
"1410",2904,2,58,-9,5,-2,0,0,1,"middle",48,0
"1411",2929,2,45,0,-8,0,0,0,1,"beginning",49,0
"1412",2931,2,43,-4,-4,0,0,0,1,"beginning",49,0
"1413",2933,2,20,1,-3,0,0,0,1,"beginning",49,0
"1414",2935,2,52,0,-1,0,0,0,1,"beginning",49,0
"1415",2937,2,58,2,0,0,0,0,1,"beginning",49,0
"1416",2939,2,42,1,0,0,0,0,1,"beginning",49,0
"1417",2941,2,26,-1,0,0,0,0,1,"beginning",49,0
"1418",2943,2,12,2,-1,0,0,0,1,"beginning",49,0
"1419",2945,2,21,1,-3,0,0,0,1,"beginning",49,0
"1420",2947,2,22,-1,-1,0,0,0,1,"beginning",49,0
"1421",2949,2,18,1,2,0,0,0,1,"middle",49,0
"1422",2951,2,31,-1,-1,0,0,0,1,"middle",49,0
"1423",2953,2,39,-4,1,0,0,0,1,"middle",49,0
"1424",2955,2,46,-2,2,0,0,0,1,"middle",49,0
"1425",2957,2,10,-2,2,0,0,0,1,"middle",49,0
"1426",2959,2,5,0,1,0,0,0,1,"middle",49,0
"1427",2961,2,2,-2,3,0,0,-1,1,"middle",49,0
"1428",2963,2,7,-5,3,0,-1,-1,1,"middle",49,0
"1429",2965,2,15,-6,5,1,0,0,1,"middle",49,0
"1430",2967,2,60,-3,3,1,-1,0,1,"middle",49,0
"1431",2969,2,63,-5,5,1,-1,0,1,"end",49,0
"1432",2971,2,62,-7,8,2,0,0,1,"end",49,0
"1433",2973,2,17,-1,1,2,-1,0,1,"end",49,0
"1434",2975,2,0,-2,-1,2,-1,0,1,"end",49,0
"1435",2977,2,8,-3,1,3,0,0,1,"end",49,0
"1436",2979,2,25,-3,2,3,0,0,1,"end",49,0
"1437",2981,2,40,-3,1,3,0,0,1,"end",49,0
"1438",2983,2,41,-2,3,3,0,0,1,"end",49,0
"1439",2985,2,56,-1,-1,3,0,-1,1,"end",49,0
"1440",2987,2,57,1,0,4,0,0,1,"end",49,0
"1441",2990,2,45,0,-8,0,0,0,1,"beginning",50,0
"1442",2992,2,43,-4,-4,0,0,0,1,"beginning",50,0
"1443",2994,2,26,-3,0,0,0,0,1,"beginning",50,0
"1444",2996,2,20,-5,0,0,0,0,1,"beginning",50,0
"1445",2998,2,33,-2,1,0,0,0,1,"beginning",50,0
"1446",3000,2,18,-2,1,0,0,0,1,"beginning",50,0
"1447",3002,2,29,-1,-1,0,0,0,1,"beginning",50,0
"1448",3004,2,11,-1,-4,0,0,0,1,"beginning",50,0
"1449",3006,2,38,-3,-6,0,0,0,1,"beginning",50,0
"1450",3008,2,21,-3,-5,0,0,0,1,"beginning",50,0
"1451",3010,2,31,6,-10,0,0,0,1,"middle",50,0
"1452",3012,2,46,7,-10,0,0,0,1,"middle",50,0
"1453",3014,2,24,3,-12,0,0,0,1,"middle",50,0
"1454",3016,2,16,3,-10,0,0,0,1,"middle",50,0
"1455",3018,2,3,9,-11,0,0,0,1,"middle",50,0
"1456",3020,2,4,7,-11,0,0,-1,1,"middle",50,0
"1457",3022,2,15,1,-5,0,0,-1,1,"middle",50,0
"1458",3024,2,6,5,-6,0,0,0,1,"middle",50,0
"1459",3026,2,60,4,-6,0,0,1,1,"middle",50,0
"1460",3028,2,62,3,-2,0,0,1,1,"middle",50,0
"1461",3030,2,14,3,0,0,0,2,1,"end",50,0
"1462",3032,2,1,5,-4,0,1,2,1,"end",50,0
"1463",3034,2,39,2,-3,-1,0,1,1,"end",50,0
"1464",3036,2,32,5,-5,-2,0,0,1,"end",50,0
"1465",3038,2,50,5,-4,-2,0,0,1,"end",50,0
"1466",3040,2,9,-4,3,-2,0,0,1,"end",50,0
"1467",3042,2,63,-2,1,-2,0,-1,1,"end",50,0
"1468",3044,2,49,-3,1,-1,0,-1,1,"end",50,0
"1469",3046,2,57,-2,1,-2,0,0,1,"end",50,0
"1470",3048,2,59,0,0,-2,0,0,1,"end",50,0
"1471",3051,2,29,0,-8,0,0,0,1,"beginning",51,1
"1472",3053,2,26,0,-8,0,0,0,1,"beginning",51,1
"1473",3055,2,43,-3,-5,0,0,0,1,"beginning",51,1
"1474",3057,2,42,-5,-2,0,0,0,1,"beginning",51,1
"1475",3059,2,38,-4,-2,0,0,0,1,"beginning",51,1
"1476",3061,2,20,-1,-1,0,0,0,1,"beginning",51,1
"1477",3063,2,12,-2,-6,0,0,0,1,"beginning",51,1
"1478",3065,2,53,-2,-4,0,0,0,1,"beginning",51,1
"1479",3067,2,60,1,-2,0,0,0,1,"beginning",51,1
"1480",3069,2,30,0,-1,0,0,0,1,"beginning",51,1
"1481",3071,2,11,-4,-1,0,0,0,1,"middle",51,1
"1482",3073,2,31,-2,-1,0,0,0,1,"middle",51,1
"1483",3075,2,22,0,-2,0,0,0,1,"middle",51,1
"1484",3077,2,58,-1,-3,0,0,0,1,"middle",51,1
"1485",3079,2,50,1,-5,0,0,0,1,"middle",51,1
"1486",3081,2,4,7,-8,0,0,-1,1,"middle",51,1
"1487",3083,2,55,6,-10,0,0,-1,1,"middle",51,1
"1488",3085,2,15,4,-6,0,0,0,1,"middle",51,1
"1489",3087,2,49,9,-8,0,0,0,1,"middle",51,1
"1490",3089,2,7,7,-4,0,0,0,1,"middle",51,1
"1491",3091,2,40,7,-4,1,1,0,1,"end",51,1
"1492",3093,2,56,4,-4,1,1,-1,1,"end",51,1
"1493",3095,2,32,7,-5,2,0,0,1,"end",51,1
"1494",3097,2,17,6,-4,2,0,0,1,"end",51,1
"1495",3099,2,61,5,-4,2,0,0,1,"end",51,1
"1496",3101,2,63,3,-4,2,-1,0,1,"end",51,1
"1497",3103,2,24,3,-4,3,0,0,1,"end",51,1
"1498",3105,2,1,4,-4,3,0,0,1,"end",51,1
"1499",3106,2,10,3,1,3,0,1,0,"end",51,1
"1500",3108,2,0,1,0,3,0,0,0,"end",51,1
"1501",3112,2,29,0,-8,0,0,0,1,"beginning",52,1
"1502",3114,2,26,0,-8,0,0,0,1,"beginning",52,1
"1503",3116,2,43,-3,-5,0,0,0,1,"beginning",52,1
"1504",3118,2,11,-5,-2,0,0,0,1,"beginning",52,1
"1505",3120,2,37,-3,5,0,0,0,1,"beginning",52,1
"1506",3122,2,12,-3,2,0,0,0,1,"beginning",52,1
"1507",3124,2,17,4,-3,0,0,0,1,"beginning",52,1
"1508",3126,2,3,0,0,0,0,0,1,"beginning",52,1
"1509",3128,2,51,0,0,0,0,0,1,"beginning",52,1
"1510",3130,2,25,-4,4,0,0,0,1,"beginning",52,1
"1511",3132,2,5,-6,3,0,0,0,1,"middle",52,1
"1512",3134,2,45,-2,3,0,0,0,1,"middle",52,1
"1513",3136,2,30,-2,0,0,0,0,1,"middle",52,1
"1514",3138,2,38,-7,0,0,0,0,1,"middle",52,1
"1515",3140,2,39,-5,1,0,0,0,1,"middle",52,1
"1516",3142,2,32,-3,-1,0,0,0,1,"middle",52,1
"1517",3144,2,33,-4,2,0,0,0,1,"middle",52,1
"1518",3146,2,60,-1,-1,0,0,0,1,"middle",52,1
"1519",3148,2,23,-2,-1,0,0,0,1,"middle",52,1
"1520",3150,2,57,-2,-3,0,0,-1,1,"middle",52,1
"1521",3152,2,53,-3,0,0,0,0,1,"end",52,1
"1522",3154,2,9,-3,-2,0,0,-1,1,"end",52,1
"1523",3156,2,55,0,0,0,1,-1,1,"end",52,1
"1524",3158,2,54,-2,2,0,1,0,1,"end",52,1
"1525",3160,2,63,1,0,0,-1,0,1,"end",52,1
"1526",3162,2,48,1,0,1,0,0,1,"end",52,1
"1527",3164,2,6,1,-1,1,-2,1,1,"end",52,1
"1528",3166,2,7,0,0,1,-2,1,1,"end",52,1
"1529",3168,2,49,1,-1,1,-1,-1,1,"end",52,1
"1530",3170,2,0,1,-1,1,-1,-2,1,"end",52,1
"1531",3173,2,45,0,-8,0,0,0,1,"beginning",53,0
"1532",3175,2,43,-4,-4,0,0,0,1,"beginning",53,0
"1533",3177,2,20,-3,0,0,0,0,1,"beginning",53,0
"1534",3179,2,29,2,-1,0,0,0,1,"beginning",53,0
"1535",3181,2,12,1,-3,0,0,0,1,"beginning",53,0
"1536",3183,2,42,-1,0,0,0,0,1,"beginning",53,0
"1537",3185,2,25,-1,-1,0,0,0,1,"beginning",53,0
"1538",3187,2,18,0,3,0,0,0,1,"beginning",53,0
"1539",3189,2,4,-2,-2,0,0,0,1,"beginning",53,0
"1540",3191,2,38,0,1,0,0,0,1,"beginning",53,0
"1541",3193,2,23,-1,3,0,0,0,1,"middle",53,0
"1542",3195,2,22,-2,4,0,0,0,1,"middle",53,0
"1543",3197,2,10,-4,1,0,0,0,1,"middle",53,0
"1544",3199,2,8,-6,2,0,0,0,1,"middle",53,0
"1545",3201,2,11,-7,4,0,0,1,1,"middle",53,0
"1546",3203,2,40,-2,2,0,0,1,1,"middle",53,0
"1547",3205,2,31,-5,5,0,0,1,1,"middle",53,0
"1548",3207,2,41,-3,3,0,0,0,1,"middle",53,0
"1549",3209,2,16,-3,3,0,0,0,1,"middle",53,0
"1550",3211,2,51,4,-3,0,0,0,1,"middle",53,0
"1551",3213,2,62,1,-1,0,0,0,1,"end",53,0
"1552",3215,2,61,1,1,0,0,1,1,"end",53,0
"1553",3217,2,58,0,1,0,0,1,1,"end",53,0
"1554",3219,2,6,1,3,0,-1,1,1,"end",53,0
"1555",3221,2,0,2,2,0,-1,2,1,"end",53,0
"1556",3223,2,49,0,2,1,0,1,1,"end",53,0
"1557",3225,2,48,2,0,1,-1,0,1,"end",53,0
"1558",3227,2,56,1,1,1,-2,1,1,"end",53,0
"1559",3229,2,54,2,1,1,0,1,1,"end",53,0
"1560",3234,2,45,0,-8,0,0,0,1,"beginning",54,0
"1561",3236,2,43,-4,-4,0,0,0,1,"beginning",54,0
"1562",3238,2,26,-3,0,0,0,0,1,"beginning",54,0
"1563",3240,2,25,-5,0,0,0,0,1,"beginning",54,0
"1564",3242,2,20,-6,0,0,0,0,1,"beginning",54,0
"1565",3244,2,29,-3,1,0,0,0,1,"beginning",54,0
"1566",3246,2,32,-6,5,0,0,0,1,"beginning",54,0
"1567",3248,2,17,-3,7,0,0,0,1,"beginning",54,0
"1568",3250,2,40,-6,10,0,0,0,1,"beginning",54,0
"1569",3252,2,11,-11,11,0,0,0,1,"beginning",54,0
"1570",3254,2,8,-12,13,0,0,0,1,"middle",54,0
"1571",3256,2,2,-8,10,0,0,1,1,"middle",54,0
"1572",3258,2,21,-7,10,0,0,1,1,"middle",54,0
"1573",3260,2,6,-6,5,0,0,1,1,"middle",54,0
"1574",3262,2,52,-5,9,0,0,2,1,"middle",54,0
"1575",3264,2,22,-1,4,0,0,2,1,"middle",54,0
"1576",3266,2,58,-4,5,0,0,2,1,"middle",54,0
"1577",3268,2,23,-4,7,0,0,2,1,"middle",54,0
"1578",3270,2,3,-8,12,0,0,2,1,"middle",54,0
"1579",3272,2,61,-9,12,0,0,2,1,"middle",54,0
"1580",3274,2,47,-5,10,0,0,2,1,"end",54,0
"1581",3276,2,62,-5,11,0,0,2,1,"end",54,0
"1582",3278,2,46,-6,10,0,0,3,1,"end",54,0
"1583",3280,2,14,-7,8,0,0,2,1,"end",54,0
"1584",3282,2,0,-5,5,0,0,2,1,"end",54,0
"1585",3284,2,54,-4,5,1,1,1,1,"end",54,0
"1586",3286,2,15,-2,3,0,1,0,1,"end",54,0
"1587",3290,2,49,-1,-1,-1,0,-1,1,"end",54,0
"1588",3292,2,56,1,-1,-1,-1,-2,1,"end",54,0
"1589",3295,2,29,0,-8,0,0,0,1,"beginning",55,0
"1590",3297,2,52,0,-9,0,0,0,1,"beginning",55,0
"1591",3299,2,46,-3,-3,0,0,0,1,"beginning",55,0
"1592",3301,2,43,-1,1,0,0,0,1,"beginning",55,0
"1593",3303,2,30,-4,2,0,0,0,1,"beginning",55,0
"1594",3305,2,21,-3,0,0,0,0,1,"beginning",55,0
"1595",3307,2,23,-2,1,0,0,0,1,"beginning",55,0
"1596",3309,2,22,-2,-1,0,0,-1,1,"beginning",55,0
"1597",3311,2,12,1,-7,0,0,-2,1,"beginning",55,0
"1598",3313,2,34,-2,-5,0,0,-2,1,"beginning",55,0
"1599",3315,2,13,-4,0,0,0,-2,1,"middle",55,0
"1600",3317,2,2,-3,0,0,0,-2,1,"middle",55,0
"1601",3319,2,39,-5,-3,0,0,-2,1,"middle",55,0
"1602",3321,2,10,-6,-2,0,0,-2,1,"middle",55,0
"1603",3323,2,17,-2,-7,0,0,-2,1,"middle",55,0
"1604",3325,2,33,-1,-9,0,0,-2,1,"middle",55,0
"1605",3327,2,53,-1,-7,0,0,-2,1,"middle",55,0
"1606",3329,2,24,-2,-6,0,0,-2,1,"middle",55,0
"1607",3331,2,40,-2,-6,0,0,-2,1,"middle",55,0
"1608",3333,2,60,-1,-3,0,0,-3,1,"middle",55,0
"1609",3335,2,25,-2,-2,0,0,-3,1,"end",55,0
"1610",3337,2,54,-2,-2,0,0,-3,1,"end",55,0
"1611",3339,2,57,-2,-1,0,1,-3,1,"end",55,0
"1612",3341,2,6,-5,1,0,1,-2,1,"end",55,0
"1613",3343,2,8,-6,4,0,0,-1,1,"end",55,0
"1614",3345,2,9,-6,4,0,0,0,1,"end",55,0
"1615",3356,2,29,0,-8,0,0,0,1,"beginning",56,1
"1616",3358,2,43,-3,-5,0,0,0,1,"beginning",56,1
"1617",3360,2,21,3,-5,0,0,0,1,"beginning",56,1
"1618",3362,2,42,0,-2,0,0,0,1,"beginning",56,1
"1619",3364,2,46,-3,-3,0,0,0,1,"beginning",56,1
"1620",3366,2,50,3,2,0,0,0,1,"beginning",56,1
"1621",3368,2,51,-1,3,0,0,0,1,"beginning",56,1
"1622",3370,2,33,-3,3,0,0,0,1,"beginning",56,1
"1623",3372,2,58,-5,6,0,0,0,1,"beginning",56,1
"1624",3374,2,17,0,2,0,0,-1,1,"beginning",56,1
"1625",3376,2,12,-1,5,0,0,-1,1,"middle",56,1
"1626",3378,2,47,-5,7,0,0,-1,1,"middle",56,1
"1627",3380,2,61,-5,6,0,0,-1,1,"middle",56,1
"1628",3382,2,19,-4,8,0,0,-1,1,"middle",56,1
"1629",3384,2,40,-2,5,0,0,-1,1,"middle",56,1
"1630",3386,2,41,-1,7,0,0,-2,1,"middle",56,1
"1631",3388,2,16,-9,7,0,0,-2,1,"middle",56,1
"1632",3390,2,11,-4,4,0,0,-2,1,"middle",56,1
"1633",3392,2,4,-4,3,0,0,-2,1,"middle",56,1
"1634",3394,2,3,-2,0,0,0,-2,1,"middle",56,1
"1635",3396,2,60,-1,-1,0,0,-2,1,"end",56,1
"1636",3398,2,23,0,-5,0,0,-3,1,"end",56,1
"1637",3400,2,39,-2,-2,0,0,-3,1,"end",56,1
"1638",3402,2,7,-1,-3,0,-1,-3,1,"end",56,1
"1639",3404,2,54,-3,-1,1,0,-3,1,"end",56,1
"1640",3406,2,0,-1,-3,1,0,-3,1,"end",56,1
"1641",3408,2,6,-1,0,2,0,-3,1,"end",56,1
"1642",3410,2,63,0,-1,2,-2,-4,1,"end",56,1
"1643",3412,2,56,1,-1,3,-1,-2,1,"end",56,1
"1644",3414,2,8,1,0,4,0,0,1,"end",56,1
"1645",3417,2,29,0,-8,0,0,0,1,"beginning",57,1
"1646",3419,2,26,0,-9,0,0,0,1,"beginning",57,1
"1647",3421,2,43,-3,-5,0,0,0,1,"beginning",57,1
"1648",3423,2,52,-5,-2,0,0,0,1,"beginning",57,1
"1649",3425,2,42,2,-2,0,0,0,1,"beginning",57,1
"1650",3427,2,33,-3,-3,0,0,0,1,"beginning",57,1
"1651",3429,2,37,1,0,0,0,0,1,"beginning",57,1
"1652",3431,2,21,3,-2,0,0,0,1,"beginning",57,1
"1653",3433,2,50,-1,-1,0,0,0,1,"beginning",57,1
"1654",3435,2,46,-3,-2,0,0,0,1,"beginning",57,1
"1655",3437,2,47,2,-5,0,0,0,1,"middle",57,1
"1656",3439,2,61,2,-4,0,0,-1,1,"middle",57,1
"1657",3441,2,59,-2,-2,0,0,-2,1,"middle",57,1
"1658",3443,2,41,1,-6,0,0,-2,1,"middle",57,1
"1659",3445,2,49,1,-6,0,0,-2,1,"middle",57,1
"1660",3447,2,23,0,-5,0,1,-2,1,"middle",57,1
"1661",3449,2,40,2,-5,0,1,-2,1,"middle",57,1
"1662",3451,2,57,6,-7,-1,0,-2,1,"middle",57,1
"1663",3453,2,63,5,-6,-1,0,-2,1,"middle",57,1
"1664",3455,2,24,4,-4,0,0,0,1,"middle",57,1
"1665",3457,2,22,2,-3,0,0,0,1,"end",57,1
"1666",3459,2,54,6,-7,0,0,0,1,"end",57,1
"1667",3461,2,4,8,-9,0,0,0,1,"end",57,1
"1668",3463,2,2,6,-6,0,0,0,1,"end",57,1
"1669",3465,2,10,5,-2,0,0,0,1,"end",57,1
"1670",3467,2,0,2,-3,0,0,-1,1,"end",57,1
"1671",3469,2,5,3,-1,1,0,0,1,"end",57,1
"1672",3471,2,7,2,-1,1,-1,0,1,"end",57,1
"1673",3473,2,6,2,0,2,0,0,1,"end",57,1
"1674",3474,2,8,2,0,2,0,0,0,"end",57,1
"1675",3475,2,17,1,0,2,0,0,1,"end",57,1
"1676",3478,2,29,0,-8,0,0,0,1,"beginning",58,1
"1677",3480,2,43,0,-8,0,0,0,1,"beginning",58,1
"1678",3482,2,52,-2,-4,0,0,0,1,"beginning",58,1
"1679",3484,2,38,-2,-1,0,0,0,1,"beginning",58,1
"1680",3486,2,46,-3,-1,0,0,0,1,"beginning",58,1
"1681",3488,2,18,-5,-2,0,0,0,1,"beginning",58,1
"1682",3490,2,20,-6,2,0,0,0,1,"beginning",58,1
