"","X","player","action","numMoves","frontier","corners","Xsquares","CSquares","parity","state","gameId","win"
"17680",36340,2,17,4,1,0,-1,3,1,"end",596,1
"17681",36342,2,54,3,1,0,-1,3,1,"end",596,1
"17682",36344,2,56,3,1,0,0,2,1,"end",596,1
"17683",36346,2,57,1,1,0,0,1,1,"end",596,1
"17684",36348,2,9,2,-1,-1,0,0,1,"end",596,1
"17685",36350,2,6,-1,-1,-1,1,-1,1,"end",596,1
"17686",36352,2,5,-2,0,-1,1,-1,1,"end",596,1
"17687",36354,2,8,0,0,-2,0,0,1,"end",596,1
"17688",36357,2,45,0,-8,0,0,0,1,"beginning",597,0
"17689",36359,2,43,-4,-4,0,0,0,1,"beginning",597,0
"17690",36361,2,29,1,-3,0,0,0,1,"beginning",597,0
"17691",36363,2,52,0,0,0,0,0,1,"beginning",597,0
"17692",36365,2,38,3,-2,0,0,0,1,"beginning",597,0
"17693",36367,2,61,-4,1,0,0,0,1,"beginning",597,0
"17694",36369,2,42,-2,2,0,0,-1,1,"beginning",597,0
"17695",36371,2,59,-2,0,0,0,-1,1,"beginning",597,0
"17696",36373,2,50,-2,-1,0,0,-1,1,"beginning",597,0
"17697",36375,2,30,0,-2,0,0,-2,1,"beginning",597,0
"17698",36377,2,31,-3,-3,0,0,-2,1,"middle",597,0
"17699",36379,2,33,-1,-3,0,0,-2,1,"middle",597,0
"17700",36381,2,55,-1,-4,0,0,-2,1,"middle",597,0
"17701",36383,2,25,-1,-3,0,0,-1,1,"middle",597,0
"17702",36385,2,20,-3,-1,0,0,-1,1,"middle",597,0
"17703",36387,2,12,-1,-3,0,0,-1,1,"middle",597,0
"17704",36389,2,40,-4,-1,0,0,-1,1,"middle",597,0
"17705",36391,2,24,-2,-3,0,0,-1,1,"middle",597,0
"17706",36393,2,11,-1,-1,0,0,-1,1,"middle",597,0
"17707",36395,2,2,0,-3,0,0,-1,1,"middle",597,0
"17708",36397,2,49,-3,0,0,0,-1,1,"end",597,0
"17709",36399,2,48,-2,1,-1,0,0,1,"end",597,0
"17710",36401,2,15,-2,1,-1,0,0,1,"end",597,0
"17711",36403,2,13,0,5,-1,0,1,1,"end",597,0
"17712",36405,2,4,3,1,-1,0,1,1,"end",597,0
"17713",36407,2,1,1,1,-1,-1,1,1,"end",597,0
"17714",36409,2,8,-2,3,-2,0,1,1,"end",597,0
"17715",36411,2,54,0,0,-2,0,0,1,"end",597,0
"17716",36413,2,14,-1,0,-3,0,0,1,"end",597,0
"17717",36418,2,29,0,-8,0,0,0,1,"beginning",598,0
"17718",36420,2,26,0,-8,0,0,0,1,"beginning",598,0
"17719",36422,2,43,-2,-6,0,0,0,1,"beginning",598,0
"17720",36424,2,42,-5,-4,0,0,0,1,"beginning",598,0
"17721",36426,2,45,0,-5,0,0,0,1,"beginning",598,0
"17722",36428,2,53,-2,-3,0,0,0,1,"beginning",598,0
"17723",36430,2,61,4,-4,0,0,0,1,"beginning",598,0
"17724",36432,2,46,3,-4,0,0,0,1,"beginning",598,0
"17725",36434,2,20,2,-6,0,0,0,1,"beginning",598,0
"17726",36436,2,47,0,-2,0,0,0,1,"beginning",598,0
"17727",36438,2,13,-6,-2,0,0,0,1,"middle",598,0
"17728",36440,2,4,-2,1,0,0,0,1,"middle",598,0
"17729",36442,2,39,-3,2,0,0,0,1,"middle",598,0
"17730",36444,2,58,-2,2,0,0,0,1,"middle",598,0
"17731",36446,2,16,-4,0,0,0,-1,1,"middle",598,0
"17732",36448,2,33,-7,6,0,0,-1,1,"middle",598,0
"17733",36450,2,32,-6,5,0,0,-1,1,"middle",598,0
"17734",36452,2,8,0,2,0,0,-1,1,"middle",598,0
"17735",36454,2,25,0,4,0,0,0,1,"middle",598,0
"17736",36456,2,40,-3,4,0,0,0,1,"middle",598,0
"17737",36458,2,60,-4,3,0,0,-1,1,"end",598,0
"17738",36460,2,56,-4,3,0,-1,-1,1,"end",598,0
"17739",36462,2,22,-4,4,1,-1,0,1,"end",598,0
"17740",36464,2,9,-5,5,1,-1,0,1,"end",598,0
"17741",36466,2,1,-7,6,1,0,0,1,"end",598,0
"17742",36468,2,63,-5,5,0,-1,-1,1,"end",598,0
"17743",36470,2,31,-2,2,1,0,0,1,"end",598,0
"17744",36472,2,15,1,-1,1,-1,0,1,"end",598,0
"17745",36474,2,7,1,1,1,-1,1,1,"end",598,0
"17746",36479,2,43,0,-8,0,0,0,1,"beginning",599,0
"17747",36481,2,29,-4,-6,0,0,0,1,"beginning",599,0
"17748",36483,2,52,1,-1,0,0,0,1,"beginning",599,0
"17749",36485,2,26,1,0,0,0,0,1,"beginning",599,0
"17750",36487,2,51,-4,-1,0,0,0,1,"beginning",599,0
"17751",36489,2,21,-2,0,0,0,0,1,"beginning",599,0
"17752",36491,2,22,1,-2,0,0,0,1,"beginning",599,0
"17753",36493,2,25,0,-4,0,0,0,1,"beginning",599,0
"17754",36495,2,41,-1,-3,0,0,0,1,"beginning",599,0
"17755",36497,2,40,1,-6,0,0,0,1,"beginning",599,0
"17756",36499,2,58,2,-8,0,0,0,1,"middle",599,0
"17757",36501,2,11,-1,-4,0,0,0,1,"middle",599,0
"17758",36503,2,10,-5,2,0,0,0,1,"middle",599,0
"17759",36505,2,12,-4,4,0,0,0,1,"middle",599,0
"17760",36507,2,3,-5,3,0,0,0,1,"middle",599,0
"17761",36509,2,46,-2,0,0,0,0,1,"middle",599,0
"17762",36511,2,16,-5,7,0,0,0,1,"middle",599,0
"17763",36513,2,39,-5,8,0,0,0,1,"middle",599,0
"17764",36515,2,38,-6,7,0,0,0,1,"middle",599,0
"17765",36517,2,62,-8,6,0,0,0,1,"middle",599,0
"17766",36519,2,60,-6,7,0,0,1,1,"end",599,0
"17767",36521,2,54,-4,4,0,-1,1,1,"end",599,0
"17768",36523,2,55,-3,1,-1,-1,0,1,"end",599,0
"17769",36525,2,1,-4,2,-1,-1,-1,1,"end",599,0
"17770",36527,2,14,-4,2,-2,-1,-1,1,"end",599,0
"17771",36529,2,56,-4,2,-2,0,-1,1,"end",599,0
"17772",36531,2,31,-6,3,-1,1,0,1,"end",599,0
"17773",36533,2,9,-4,3,-1,1,0,1,"end",599,0
"17774",36535,2,7,2,-2,-1,-1,0,1,"end",599,0
"17775",36537,2,6,1,0,0,0,0,1,"end",599,0
"17776",36540,2,45,0,-8,0,0,0,1,"beginning",600,0
"17777",36542,2,43,-4,-4,0,0,0,1,"beginning",600,0
"17778",36544,2,29,1,-3,0,0,0,1,"beginning",600,0
"17779",36546,2,42,0,-1,0,0,0,1,"beginning",600,0
"17780",36548,2,52,2,-2,0,0,0,1,"beginning",600,0
"17781",36550,2,33,-1,-2,0,0,0,1,"beginning",600,0
"17782",36552,2,22,3,-6,0,0,0,1,"beginning",600,0
"17783",36554,2,11,2,1,0,0,0,1,"beginning",600,0
"17784",36556,2,4,-1,4,0,0,0,1,"beginning",600,0
"17785",36558,2,46,-1,3,0,0,0,1,"beginning",600,0
"17786",36560,2,61,-9,7,0,0,0,1,"middle",600,0
"17787",36562,2,39,-8,10,0,0,0,1,"middle",600,0
"17788",36564,2,38,-3,8,0,0,0,1,"middle",600,0
"17789",36566,2,31,-2,5,0,0,0,1,"middle",600,0
"17790",36568,2,58,0,2,0,0,0,1,"middle",600,0
"17791",36570,2,5,-4,3,0,0,-1,1,"middle",600,0
"17792",36572,2,25,-3,0,0,0,-1,1,"middle",600,0
"17793",36574,2,3,-2,0,0,0,-1,1,"middle",600,0
"17794",36576,2,1,-3,1,0,0,-1,1,"middle",600,0
"17795",36578,2,10,-4,5,0,-1,0,1,"middle",600,0
"17796",36580,2,8,-3,4,0,-2,0,1,"end",600,0
"17797",36582,2,63,-1,1,0,0,1,1,"end",600,0
"17798",36584,2,59,-1,3,1,1,2,1,"end",600,0
"17799",36586,2,16,0,1,0,0,0,1,"end",600,0
"17800",36588,2,32,4,-2,0,0,0,1,"end",600,0
"17801",36590,2,6,2,-2,0,-1,0,1,"end",600,0
"17802",36592,2,50,1,1,0,1,1,1,"end",600,0
"17803",36594,2,57,2,-1,0,0,1,1,"end",600,0
"17804",36596,2,15,-1,1,-1,1,1,1,"end",600,0
"17805",36598,2,56,1,0,-1,-1,0,1,"end",600,0
"17806",36601,2,45,0,-8,0,0,0,1,"beginning",601,1
"17807",36603,2,43,-4,-4,0,0,0,1,"beginning",601,1
"17808",36605,2,29,-3,0,0,0,0,1,"beginning",601,1
"17809",36607,2,46,-2,4,0,0,0,1,"beginning",601,1
"17810",36609,2,20,-1,0,0,0,0,1,"beginning",601,1
"17811",36611,2,26,5,-4,0,0,0,1,"beginning",601,1
"17812",36613,2,13,0,-2,0,0,0,1,"beginning",601,1
"17813",36615,2,47,4,0,0,0,0,1,"beginning",601,1
"17814",36617,2,23,1,1,0,0,0,1,"beginning",601,1
"17815",36619,2,53,-3,5,0,0,0,1,"beginning",601,1
"17816",36621,2,39,-1,5,0,0,-1,1,"middle",601,1
"17817",36623,2,60,-3,1,0,0,-2,1,"middle",601,1
"17818",36625,2,19,0,-4,0,0,-2,1,"middle",601,1
"17819",36627,2,33,2,-5,0,0,-2,1,"middle",601,1
"17820",36629,2,11,-5,-1,0,0,-2,1,"middle",601,1
"17821",36631,2,4,-5,1,0,0,-2,1,"middle",601,1
"17822",36633,2,58,-4,1,0,0,-2,1,"middle",601,1
"17823",36635,2,62,-5,0,0,0,-2,1,"middle",601,1
"17824",36637,2,25,-2,-1,0,0,-1,1,"middle",601,1
"17825",36639,2,3,3,-4,0,0,-1,1,"middle",601,1
"17826",36641,2,18,5,-8,0,0,-1,1,"end",601,1
"17827",36643,2,10,6,-8,0,0,-1,1,"end",601,1
"17828",36645,2,14,7,-8,0,-1,-1,1,"end",601,1
"17829",36647,2,6,5,-6,-1,-1,0,1,"end",601,1
"17830",36649,2,40,8,-6,-1,-1,0,1,"end",601,1
"17831",36651,2,57,6,-5,-1,-2,0,1,"end",601,1
"17832",36653,2,8,5,-4,-1,-2,0,1,"end",601,1
"17833",36655,2,16,1,0,-2,-1,0,1,"end",601,1
"17834",36657,2,54,1,0,-2,-1,0,1,"end",601,1
"17835",36659,2,56,0,0,-3,-1,0,1,"end",601,1
"17836",36662,2,29,0,-8,0,0,0,1,"beginning",602,1
"17837",36664,2,26,0,-8,0,0,0,1,"beginning",602,1
"17838",36666,2,43,-2,-6,0,0,0,1,"beginning",602,1
"17839",36668,2,42,-5,-4,0,0,0,1,"beginning",602,1
"17840",36670,2,45,0,-5,0,0,0,1,"beginning",602,1
"17841",36672,2,53,-2,-3,0,0,0,1,"beginning",602,1
"17842",36674,2,59,1,-3,0,0,0,1,"beginning",602,1
"17843",36676,2,61,-1,-1,0,0,0,1,"beginning",602,1
"17844",36678,2,50,2,-9,0,0,0,1,"beginning",602,1
"17845",36680,2,20,3,-11,0,0,0,1,"beginning",602,1
"17846",36682,2,46,6,-12,0,0,-1,1,"middle",602,1
"17847",36684,2,38,7,-9,0,0,-1,1,"middle",602,1
"17848",36686,2,18,4,-12,0,0,-1,1,"middle",602,1
"17849",36688,2,30,8,-10,0,0,-1,1,"middle",602,1
"17850",36690,2,25,6,-11,0,0,-1,1,"middle",602,1
"17851",36692,2,11,8,-9,0,0,-1,1,"middle",602,1
"17852",36694,2,13,7,-10,0,0,-1,1,"middle",602,1
"17853",36696,2,3,6,-6,0,0,-1,1,"middle",602,1
"17854",36698,2,47,4,-5,0,0,-1,1,"middle",602,1
"17855",36700,2,4,6,-8,0,0,-1,1,"middle",602,1
"17856",36702,2,58,9,-10,0,-1,-1,1,"end",602,1
"17857",36704,2,9,8,-13,0,-1,-2,1,"end",602,1
"17858",36706,2,0,8,-12,0,-2,-3,1,"end",602,1
"17859",36708,2,16,6,-10,1,-1,-2,1,"end",602,1
"17860",36710,2,7,5,-8,1,-1,-2,1,"end",602,1
"17861",36712,2,15,3,-5,2,0,-2,1,"end",602,1
"17862",36714,2,54,1,-4,2,0,-2,1,"end",602,1
"17863",36716,2,55,2,-3,1,0,-1,1,"end",602,1
"17864",36718,2,56,3,-3,1,-1,-1,1,"end",602,1
"17865",36720,2,48,1,0,2,0,0,1,"end",602,1
"17866",36723,2,45,0,-8,0,0,0,1,"beginning",603,0
"17867",36725,2,43,-4,-4,0,0,0,1,"beginning",603,0
"17868",36727,2,21,-3,0,0,0,0,1,"beginning",603,0
"17869",36729,2,29,-1,1,0,0,0,1,"beginning",603,0
"17870",36731,2,50,-2,2,0,0,0,1,"beginning",603,0
"17871",36733,2,60,-2,8,0,0,0,1,"beginning",603,0
"17872",36735,2,62,-4,8,0,0,0,1,"beginning",603,0
"17873",36737,2,26,-1,8,0,0,1,1,"beginning",603,0
"17874",36739,2,25,-1,2,0,0,1,1,"beginning",603,0
"17875",36741,2,41,-4,8,0,0,1,1,"beginning",603,0
"17876",36743,2,20,-4,8,0,0,1,1,"middle",603,0
"17877",36745,2,11,-2,7,0,0,1,1,"middle",603,0
"17878",36747,2,16,-7,11,0,0,1,1,"middle",603,0
"17879",36749,2,40,-8,13,0,0,1,1,"middle",603,0
"17880",36751,2,59,-8,14,0,0,1,1,"middle",603,0
"17881",36753,2,54,-9,12,-1,0,0,1,"middle",603,0
"17882",36755,2,30,-10,9,-1,0,0,1,"middle",603,0
"17883",36757,2,47,-9,11,-1,0,0,1,"middle",603,0
"17884",36759,2,49,-10,12,-1,0,-1,1,"middle",603,0
"17885",36761,2,46,-9,7,-1,1,-1,1,"middle",603,0
"17886",36763,2,12,-6,1,-1,1,-1,1,"end",603,0
"17887",36765,2,31,-3,2,-2,0,0,1,"end",603,0
"17888",36767,2,1,-3,2,-2,0,0,1,"end",603,0
"17889",36769,2,9,-7,6,-2,0,1,1,"end",603,0
"17890",36773,2,13,-3,1,-3,0,0,1,"end",603,0
"17891",36775,2,4,0,-3,-3,0,0,1,"end",603,0
"17892",36777,2,2,3,-3,-3,0,0,1,"end",603,0
"17893",36778,2,14,3,-3,-3,0,0,0,"end",603,0
"17894",36780,2,7,2,-2,-3,-1,-1,0,"end",603,0
"17895",36784,2,45,0,-8,0,0,0,1,"beginning",604,1
"17896",36786,2,43,-4,-4,0,0,0,1,"beginning",604,1
"17897",36788,2,29,-3,0,0,0,0,1,"beginning",604,1
"17898",36790,2,42,-1,2,0,0,0,1,"beginning",604,1
"17899",36792,2,11,1,-3,0,0,0,1,"beginning",604,1
"17900",36794,2,18,-2,3,0,0,0,1,"beginning",604,1
"17901",36796,2,12,-4,3,0,0,0,1,"beginning",604,1
"17902",36798,2,26,3,3,0,0,0,1,"beginning",604,1
"17903",36800,2,22,-4,1,0,0,0,1,"beginning",604,1
"17904",36802,2,17,0,1,0,0,0,1,"beginning",604,1
"17905",36804,2,30,2,-1,0,0,0,1,"middle",604,1
"17906",36806,2,3,3,-5,0,0,0,1,"middle",604,1
"17907",36808,2,1,0,-7,0,0,0,1,"middle",604,1
"17908",36810,2,59,6,-7,0,0,1,1,"middle",604,1
"17909",36812,2,4,8,-6,0,0,1,1,"middle",604,1
"17910",36814,2,6,6,-5,0,0,1,1,"middle",604,1
"17911",36816,2,47,5,-2,0,0,2,1,"middle",604,1
"17912",36818,2,15,3,1,0,0,2,1,"middle",604,1
"17913",36820,2,52,5,-2,0,0,3,1,"middle",604,1
"17914",36822,2,55,7,-3,0,0,3,1,"middle",604,1
"17915",36824,2,33,8,-3,0,0,4,1,"end",604,1
"17916",36826,2,40,8,-1,0,0,4,1,"end",604,1
"17917",36828,2,48,7,2,0,0,4,1,"end",604,1
"17918",36830,2,63,6,1,0,-1,5,1,"end",604,1
"17919",36832,2,53,3,2,1,0,4,1,"end",604,1
"17920",36834,2,57,2,3,1,0,4,1,"end",604,1
"17921",36836,2,0,3,2,1,-1,5,1,"end",604,1
"17922",36838,2,32,1,2,2,0,4,1,"end",604,1
"17923",36840,2,56,1,1,2,-1,4,1,"end",604,1
"17924",36842,2,7,1,0,3,-1,2,1,"end",604,1
"17925",36845,2,29,0,-8,0,0,0,1,"beginning",605,1
"17926",36847,2,43,-3,-5,0,0,0,1,"beginning",605,1
"17927",36849,2,19,3,-5,0,0,0,1,"beginning",605,1
"17928",36851,2,21,-5,-3,0,0,0,1,"beginning",605,1
"17929",36853,2,45,-4,0,0,0,0,1,"beginning",605,1
"17930",36855,2,18,-3,2,0,0,0,1,"beginning",605,1
"17931",36857,2,25,-3,3,0,0,0,1,"beginning",605,1
"17932",36859,2,41,-2,-1,0,0,0,1,"beginning",605,1
"17933",36861,2,42,-4,2,0,0,0,1,"beginning",605,1
"17934",36863,2,40,0,-3,0,0,0,1,"beginning",605,1
"17935",36865,2,24,0,-4,0,0,0,1,"middle",605,1
"17936",36867,2,10,3,-4,0,0,0,1,"middle",605,1
"17937",36869,2,31,2,-4,0,0,0,1,"middle",605,1
"17938",36871,2,38,3,-3,0,0,0,1,"middle",605,1
"17939",36873,2,4,4,-4,0,0,0,1,"middle",605,1
"17940",36875,2,22,6,-6,0,0,0,1,"middle",605,1
"17941",36877,2,5,4,-5,0,0,0,1,"middle",605,1
"17942",36879,2,2,4,-5,0,0,0,1,"middle",605,1
"17943",36881,2,6,7,-7,0,0,0,1,"middle",605,1
"17944",36883,2,53,5,-7,0,-1,1,1,"middle",605,1
"17945",36885,2,0,6,-5,0,-1,1,1,"end",605,1
"17946",36887,2,1,5,-4,1,0,1,1,"end",605,1
"17947",36889,2,49,7,-6,1,0,1,1,"end",605,1
"17948",36891,2,7,7,-3,1,0,1,1,"end",605,1
"17949",36893,2,57,5,-3,2,1,0,1,"end",605,1
"17950",36895,2,59,3,-3,2,1,1,1,"end",605,1
"17951",36897,2,62,1,-1,2,1,1,1,"end",605,1
"17952",36899,2,48,1,0,1,0,1,1,"end",605,1
"17953",36901,2,54,2,-2,0,0,0,1,"end",605,1
"17954",36903,2,55,1,-1,0,0,0,1,"end",605,1
"17955",36906,2,29,0,-8,0,0,0,1,"beginning",606,1
"17956",36908,2,43,-3,-5,0,0,0,1,"beginning",606,1
"17957",36910,2,34,2,-5,0,0,0,1,"beginning",606,1
"17958",36912,2,52,-2,-8,0,0,0,1,"beginning",606,1
"17959",36914,2,12,3,-6,0,0,0,1,"beginning",606,1
"17960",36916,2,19,2,-1,0,0,0,1,"beginning",606,1
"17961",36918,2,37,-1,0,0,0,0,1,"beginning",606,1
"17962",36920,2,59,8,-6,0,0,0,1,"beginning",606,1
"17963",36922,2,2,6,-7,0,0,0,1,"beginning",606,1
"17964",36924,2,41,3,-2,0,0,0,1,"beginning",606,1
"17965",36926,2,38,1,1,0,0,0,1,"middle",606,1
"17966",36928,2,31,-2,0,0,0,0,1,"middle",606,1
"17967",36930,2,18,-2,0,0,0,0,1,"middle",606,1
"17968",36932,2,45,-4,3,0,0,0,1,"middle",606,1
"17969",36934,2,16,0,1,0,0,0,1,"middle",606,1
"17970",36936,2,24,-1,4,0,0,0,1,"middle",606,1
"17971",36938,2,58,-1,2,0,0,0,1,"middle",606,1
"17972",36940,2,53,-3,1,0,0,-1,1,"middle",606,1
"17973",36942,2,17,-4,1,0,0,-1,1,"middle",606,1
"17974",36944,2,4,-2,-1,0,0,-1,1,"middle",606,1
"17975",36946,2,6,3,-5,0,0,-1,1,"end",606,1
"17976",36948,2,47,2,-3,0,-1,0,1,"end",606,1
"17977",36950,2,46,1,-2,0,-1,-1,1,"end",606,1
"17978",36952,2,14,0,-1,0,-1,-2,1,"end",606,1
"17979",36954,2,40,-1,-3,0,0,-3,1,"end",606,1
"17980",36956,2,0,0,-3,0,0,-3,1,"end",606,1
"17981",36958,2,56,-1,-2,1,1,-2,1,"end",606,1
"17982",36960,2,62,-1,-1,2,1,0,1,"end",606,1
"17983",36962,2,15,-1,0,1,0,0,1,"end",606,1
"17984",36964,2,63,1,0,1,-1,0,1,"end",606,1
"17985",36967,2,45,0,-8,0,0,0,1,"beginning",607,1
"17986",36969,2,43,-4,-4,0,0,0,1,"beginning",607,1
"17987",36971,2,20,-3,0,0,0,0,1,"beginning",607,1
"17988",36973,2,38,2,-1,0,0,0,1,"beginning",607,1
"17989",36975,2,33,1,-2,0,0,0,1,"beginning",607,1
"17990",36977,2,26,-1,3,0,0,0,1,"beginning",607,1
"17991",36979,2,18,1,1,0,0,0,1,"beginning",607,1
"17992",36981,2,50,-5,-1,0,0,0,1,"beginning",607,1
"17993",36983,2,29,2,3,0,0,0,1,"beginning",607,1
"17994",36985,2,40,3,-3,0,0,0,1,"beginning",607,1
"17995",36987,2,32,-2,-4,0,0,0,1,"middle",607,1
"17996",36989,2,24,-2,-5,0,0,0,1,"middle",607,1
"17997",36991,2,61,1,-9,0,0,-1,1,"middle",607,1
"17998",36993,2,59,2,-4,0,0,-1,1,"middle",607,1
"17999",36995,2,30,4,-4,0,0,-1,1,"middle",607,1
"18000",36997,2,10,4,-4,0,0,-1,1,"middle",607,1
"18001",36999,2,62,2,-4,0,0,-1,1,"middle",607,1
"18002",37001,2,39,1,-3,0,0,-1,1,"middle",607,1
"18003",37003,2,54,3,-5,0,0,-1,1,"middle",607,1
"18004",37005,2,58,5,-5,0,1,-1,1,"middle",607,1
"18005",37007,2,55,4,-6,-1,0,-2,1,"end",607,1
"18006",37009,2,13,9,-12,-1,0,-2,1,"end",607,1
"18007",37011,2,11,4,-7,-1,0,-2,1,"end",607,1
"18008",37013,2,5,4,-8,-1,0,-3,1,"end",607,1
"18009",37015,2,7,4,-7,-1,0,-3,1,"end",607,1
"18010",37017,2,1,5,-5,0,0,-2,1,"end",607,1
"18011",37019,2,4,3,-3,-1,0,-2,1,"end",607,1
"18012",37021,2,8,2,-3,-1,0,-2,1,"end",607,1
"18013",37023,2,56,3,-2,-1,-1,-2,1,"end",607,1
"18014",37025,2,23,1,-1,0,0,0,1,"end",607,1
"18015",37028,2,29,0,-8,0,0,0,1,"beginning",608,1
"18016",37030,2,43,-3,-5,0,0,0,1,"beginning",608,1
"18017",37032,2,26,3,-5,0,0,0,1,"beginning",608,1
"18018",37034,2,42,0,-3,0,0,0,1,"beginning",608,1
"18019",37036,2,38,-5,0,0,0,0,1,"beginning",608,1
"18020",37038,2,21,-2,1,0,0,0,1,"beginning",608,1
"18021",37040,2,45,0,-1,0,0,0,1,"beginning",608,1
"18022",37042,2,60,0,2,0,0,0,1,"beginning",608,1
"18023",37044,2,53,-2,4,0,0,0,1,"beginning",608,1
"18024",37046,2,61,1,4,0,0,0,1,"beginning",608,1
"18025",37048,2,30,-1,0,0,0,0,1,"middle",608,1
"18026",37050,2,57,-3,2,0,0,0,1,"middle",608,1
"18027",37052,2,31,-5,2,0,0,1,1,"middle",608,1
"18028",37054,2,22,-3,4,0,0,1,1,"middle",608,1
"18029",37056,2,11,1,1,0,0,1,1,"middle",608,1
"18030",37058,2,5,-2,2,0,0,1,1,"middle",608,1
"18031",37060,2,18,-3,4,0,0,1,1,"middle",608,1
"18032",37062,2,4,-1,5,0,0,1,1,"middle",608,1
"18033",37064,2,1,-5,6,0,0,1,1,"middle",608,1
"18034",37066,2,7,-7,9,0,0,1,1,"middle",608,1
"18035",37068,2,55,-7,10,1,0,2,1,"end",608,1
"18036",37070,2,14,-7,9,0,0,2,1,"end",608,1
"18037",37072,2,25,-4,6,0,0,2,1,"end",608,1
"18038",37074,2,17,-1,4,0,0,2,1,"end",608,1
"18039",37076,2,49,0,3,0,0,2,1,"end",608,1
"18040",37078,2,40,-1,3,0,1,2,1,"end",608,1
"18041",37080,2,32,-1,4,0,1,2,1,"end",608,1
"18042",37082,2,16,0,2,0,1,1,1,"end",608,1
"18043",37084,2,56,1,0,0,-1,0,1,"end",608,1
"18044",37086,2,63,1,0,1,-1,0,1,"end",608,1
"18045",37089,2,29,0,-8,0,0,0,1,"beginning",609,1
"18046",37091,2,26,0,-9,0,0,0,1,"beginning",609,1
"18047",37093,2,43,-3,-5,0,0,0,1,"beginning",609,1
"18048",37095,2,10,-5,-2,0,0,0,1,"beginning",609,1
"18049",37097,2,11,-3,-2,0,0,0,1,"beginning",609,1
"18050",37099,2,37,-3,2,0,0,0,1,"beginning",609,1
"18051",37101,2,51,-4,-2,0,0,0,1,"beginning",609,1
"18052",37103,2,45,0,-2,0,0,0,1,"beginning",609,1
"18053",37105,2,25,1,-6,0,0,0,1,"beginning",609,1
"18054",37107,2,3,-1,-4,0,0,0,1,"beginning",609,1
"18055",37109,2,12,4,-6,0,0,0,1,"middle",609,1
"18056",37111,2,33,2,-6,0,0,0,1,"middle",609,1
"18057",37113,2,6,2,-6,0,0,0,1,"middle",609,1
"18058",37115,2,32,-2,-2,0,0,1,1,"middle",609,1
"18059",37117,2,52,-1,1,0,0,1,1,"middle",609,1
"18060",37119,2,41,-3,0,0,0,1,1,"middle",609,1
"18061",37121,2,58,-2,-3,0,0,1,1,"middle",609,1
"18062",37123,2,22,-4,-1,0,0,0,1,"middle",609,1
"18063",37125,2,9,-2,-3,0,0,0,1,"middle",609,1
"18064",37127,2,62,-1,1,0,1,0,1,"middle",609,1
"18065",37129,2,30,-1,5,0,0,1,1,"end",609,1
"18066",37131,2,31,-3,2,0,0,1,1,"end",609,1
"18067",37133,2,47,-1,2,0,-1,1,1,"end",609,1
"18068",37135,2,5,-2,0,0,-1,0,1,"end",609,1
"18069",37137,2,15,-2,0,-1,0,-1,1,"end",609,1
"18070",37139,2,8,3,-1,-1,0,-1,1,"end",609,1
"18071",37141,2,1,3,-1,-2,-1,-1,1,"end",609,1
"18072",37143,2,46,4,-1,-2,-1,-1,1,"end",609,1
"18073",37145,2,63,3,-1,-2,-2,-1,1,"end",609,1
"18074",37146,2,57,2,-1,-1,-1,-1,0,"end",609,1
"18075",37150,2,43,0,-8,0,0,0,1,"beginning",610,0
"18076",37152,2,29,-4,-6,0,0,0,1,"beginning",610,0
"18077",37154,2,42,-3,0,0,0,0,1,"beginning",610,0
"18078",37156,2,46,-5,0,0,0,0,1,"beginning",610,0
"18079",37158,2,52,-1,4,0,0,0,1,"beginning",610,0
"18080",37160,2,59,-1,5,0,0,0,1,"beginning",610,0
"18081",37162,2,53,-3,3,0,0,0,1,"beginning",610,0
"18082",37164,2,33,-1,1,0,0,0,1,"beginning",610,0
"18083",37166,2,41,0,5,0,0,0,1,"beginning",610,0
"18084",37168,2,18,-4,4,0,0,0,1,"beginning",610,0
"18085",37170,2,20,-2,6,0,0,-1,1,"middle",610,0
"18086",37172,2,16,-4,7,0,0,-1,1,"middle",610,0
"18087",37174,2,11,-6,4,0,0,-1,1,"middle",610,0
"18088",37176,2,49,-4,5,0,0,-2,1,"middle",610,0
"18089",37178,2,60,-11,5,0,1,-2,1,"middle",610,0
"18090",37180,2,63,-7,5,-1,0,-1,1,"middle",610,0
"18091",37182,2,17,-7,8,0,0,0,1,"middle",610,0
"18092",37184,2,24,-6,7,0,0,0,1,"middle",610,0
"18093",37186,2,12,-5,5,0,0,-1,1,"middle",610,0
"18094",37188,2,4,-6,1,0,0,-1,1,"middle",610,0
"18095",37190,2,2,-5,4,0,0,-1,1,"end",610,0
"18096",37192,2,9,-8,5,0,0,-2,1,"end",610,0
"18097",37195,2,22,-4,2,-1,0,0,0,"end",610,0
"18098",37197,2,14,-8,8,-1,0,0,0,"end",610,0
"18099",37200,2,30,-6,6,-2,0,0,1,"end",610,0
"18100",37202,2,38,-5,4,-2,0,0,1,"end",610,0
"18101",37204,2,31,-2,3,-2,0,0,1,"end",610,0
"18102",37206,2,47,-2,2,-2,0,0,1,"end",610,0
"18103",37208,2,55,0,0,-2,0,0,1,"end",610,0
"18104",37211,2,29,0,-8,0,0,0,1,"beginning",611,1
"18105",37213,2,43,-3,-5,0,0,0,1,"beginning",611,1
"18106",37215,2,21,3,-5,0,0,0,1,"beginning",611,1
"18107",37217,2,45,0,-2,0,0,0,1,"beginning",611,1
