"","X","player","action","numMoves","frontier","corners","Xsquares","CSquares","parity","state","gameId","win"
"12776",26196,2,39,2,-2,0,0,-1,1,"middle",430,0
"12777",26198,2,33,0,-6,0,0,-2,1,"middle",430,0
"12778",26200,2,11,-2,-5,0,0,-2,1,"middle",430,0
"12779",26202,2,12,-3,-3,0,0,-2,1,"middle",430,0
"12780",26204,2,1,0,-7,0,0,-2,1,"middle",430,0
"12781",26206,2,5,2,-4,0,0,-1,1,"middle",430,0
"12782",26208,2,16,2,-2,0,0,-1,1,"middle",430,0
"12783",26210,2,54,0,2,0,0,-2,1,"end",430,0
"12784",26212,2,32,-2,2,0,1,-2,1,"end",430,0
"12785",26214,2,9,-5,4,0,1,-2,1,"end",430,0
"12786",26216,2,49,-5,2,0,2,-2,1,"end",430,0
"12787",26218,2,62,-4,3,-1,2,-1,1,"end",430,0
"12788",26220,2,2,-3,2,-2,1,-2,1,"end",430,0
"12789",26222,2,7,-3,2,-2,1,-2,1,"end",430,0
"12790",26224,2,14,-3,4,-1,1,0,1,"end",430,0
"12791",26226,2,56,1,-1,-1,-1,-1,1,"end",430,0
"12792",26228,2,40,0,0,0,0,0,1,"end",430,0
"12793",26231,2,29,0,-8,0,0,0,1,"beginning",431,0
"12794",26233,2,43,-3,-5,0,0,0,1,"beginning",431,0
"12795",26235,2,21,3,-5,0,0,0,1,"beginning",431,0
"12796",26237,2,11,-1,-6,0,0,0,1,"beginning",431,0
"12797",26239,2,38,1,-3,0,0,0,1,"beginning",431,0
"12798",26241,2,45,-1,0,0,0,0,1,"beginning",431,0
"12799",26243,2,18,0,-2,0,0,0,1,"beginning",431,0
"12800",26245,2,26,-3,-6,0,0,0,1,"beginning",431,0
"12801",26247,2,39,-5,-4,0,0,0,1,"beginning",431,0
"12802",26249,2,53,-2,-1,0,0,0,1,"beginning",431,0
"12803",26251,2,19,-1,1,0,0,0,1,"middle",431,0
"12804",26253,2,31,-1,-1,0,0,0,1,"middle",431,0
"12805",26255,2,60,-1,-1,0,0,0,1,"middle",431,0
"12806",26257,2,15,0,1,0,0,0,1,"middle",431,0
"12807",26259,2,41,0,-1,0,0,1,1,"middle",431,0
"12808",26261,2,33,4,-2,0,0,1,1,"middle",431,0
"12809",26263,2,24,3,-2,0,0,1,1,"middle",431,0
"12810",26265,2,32,5,-3,0,0,1,1,"middle",431,0
"12811",26267,2,59,4,-3,0,0,1,1,"middle",431,0
"12812",26269,2,10,2,-4,0,0,0,1,"middle",431,0
"12813",26271,2,54,1,-3,0,0,0,1,"end",431,0
"12814",26273,2,63,-1,-1,0,-1,0,1,"end",431,0
"12815",26275,2,6,-1,0,1,0,1,1,"end",431,0
"12816",26277,2,4,-4,1,1,0,2,1,"end",431,0
"12817",26279,2,14,-3,0,1,0,1,1,"end",431,0
"12818",26281,2,8,-3,-1,1,1,0,1,"end",431,0
"12819",26283,2,9,-3,1,0,1,1,1,"end",431,0
"12820",26285,2,49,-3,1,0,1,1,1,"end",431,0
"12821",26287,2,57,-2,1,-1,1,2,1,"end",431,0
"12822",26292,2,29,0,-8,0,0,0,1,"beginning",432,1
"12823",26294,2,26,0,-9,0,0,0,1,"beginning",432,1
"12824",26296,2,43,-3,-5,0,0,0,1,"beginning",432,1
"12825",26298,2,10,-5,-2,0,0,0,1,"beginning",432,1
"12826",26300,2,34,-3,-2,0,0,0,1,"beginning",432,1
"12827",26302,2,11,-6,0,0,0,0,1,"beginning",432,1
"12828",26304,2,37,-4,0,0,0,0,1,"beginning",432,1
"12829",26306,2,16,-1,-1,0,0,0,1,"beginning",432,1
"12830",26308,2,24,-2,1,0,0,0,1,"beginning",432,1
"12831",26310,2,40,-1,1,0,0,0,1,"beginning",432,1
"12832",26312,2,5,0,1,0,0,0,1,"middle",432,1
"12833",26314,2,52,-1,4,0,0,0,1,"middle",432,1
"12834",26316,2,30,-4,9,0,0,0,1,"middle",432,1
"12835",26318,2,4,-8,11,0,0,0,1,"middle",432,1
"12836",26320,2,1,-9,9,0,0,0,1,"middle",432,1
"12837",26322,2,59,-4,6,0,0,1,1,"middle",432,1
"12838",26324,2,58,-2,8,0,0,1,1,"middle",432,1
"12839",26326,2,60,0,7,0,0,1,1,"middle",432,1
"12840",26328,2,53,1,6,0,0,0,1,"middle",432,1
"12841",26330,2,48,-3,4,0,0,0,1,"middle",432,1
"12842",26332,2,38,-2,4,0,0,1,1,"end",432,1
"12843",26334,2,23,0,2,0,-1,1,1,"end",432,1
"12844",26336,2,6,-1,-1,0,-1,1,1,"end",432,1
"12845",26338,2,39,3,-2,0,-1,2,1,"end",432,1
"12846",26340,2,55,2,0,0,-1,2,1,"end",432,1
"12847",26342,2,15,3,1,0,-2,3,1,"end",432,1
"12848",26344,2,62,3,1,0,-3,4,1,"end",432,1
"12849",26346,2,7,3,0,-1,-3,3,1,"end",432,1
"12850",26348,2,56,3,0,0,-2,1,1,"end",432,1
"12851",26349,2,8,2,0,1,-1,1,0,"end",432,1
"12852",26353,2,29,0,-8,0,0,0,1,"beginning",433,0
"12853",26355,2,43,-3,-5,0,0,0,1,"beginning",433,0
"12854",26357,2,21,3,-5,0,0,0,1,"beginning",433,0
"12855",26359,2,46,-1,-6,0,0,0,1,"beginning",433,0
"12856",26361,2,45,-1,-3,0,0,0,1,"beginning",433,0
"12857",26363,2,42,1,-2,0,0,0,1,"beginning",433,0
"12858",26365,2,23,-1,-3,0,0,0,1,"beginning",433,0
"12859",26367,2,61,-3,-5,0,0,0,1,"beginning",433,0
"12860",26369,2,19,-4,0,0,0,0,1,"beginning",433,0
"12861",26371,2,60,-1,6,0,0,0,1,"beginning",433,0
"12862",26373,2,50,-4,6,0,0,0,1,"middle",433,0
"12863",26375,2,25,-2,4,0,0,0,1,"middle",433,0
"12864",26377,2,18,-7,3,0,0,0,1,"middle",433,0
"12865",26379,2,22,-2,-1,0,0,0,1,"middle",433,0
"12866",26381,2,57,-3,-1,0,0,0,1,"middle",433,0
"12867",26383,2,5,0,0,0,0,1,1,"middle",433,0
"12868",26385,2,17,-2,1,0,0,1,1,"middle",433,0
"12869",26387,2,2,1,2,0,0,1,1,"middle",433,0
"12870",26389,2,16,-3,6,0,0,1,1,"middle",433,0
"12871",26391,2,3,-6,4,0,0,0,1,"middle",433,0
"12872",26393,2,33,-4,2,0,0,0,1,"end",433,0
"12873",26395,2,41,-3,1,0,0,0,1,"end",433,0
"12874",26397,2,14,-2,0,0,0,-1,1,"end",433,0
"12875",26399,2,9,-1,-1,0,1,-1,1,"end",433,0
"12876",26401,2,15,2,-2,0,1,-1,1,"end",433,0
"12877",26403,2,1,1,-2,-1,0,1,1,"end",433,0
"12878",26405,2,63,3,-3,-2,-1,0,1,"end",433,0
"12879",26407,2,55,1,-1,-1,0,0,1,"end",433,0
"12880",26409,2,49,0,0,-1,0,0,1,"end",433,0
"12881",26411,2,39,0,0,-2,0,0,1,"end",433,0
"12882",26414,2,29,0,-8,0,0,0,1,"beginning",434,0
"12883",26416,2,26,0,-9,0,0,0,1,"beginning",434,0
"12884",26418,2,43,-3,-5,0,0,0,1,"beginning",434,0
"12885",26420,2,11,-5,-2,0,0,0,1,"beginning",434,0
"12886",26422,2,17,-3,5,0,0,0,1,"beginning",434,0
"12887",26424,2,34,0,4,0,0,0,1,"beginning",434,0
"12888",26426,2,2,-2,0,0,0,0,1,"beginning",434,0
"12889",26428,2,16,2,-2,0,0,0,1,"beginning",434,0
"12890",26430,2,5,-2,0,0,0,0,1,"beginning",434,0
"12891",26432,2,13,-6,4,0,0,0,1,"beginning",434,0
"12892",26434,2,45,-6,1,0,0,0,1,"middle",434,0
"12893",26436,2,22,-4,3,0,0,0,1,"middle",434,0
"12894",26438,2,51,-6,4,0,0,0,1,"middle",434,0
"12895",26440,2,46,-6,6,0,0,0,1,"middle",434,0
"12896",26442,2,53,-7,8,0,0,0,1,"middle",434,0
"12897",26444,2,52,-5,6,0,0,0,1,"middle",434,0
"12898",26446,2,59,-4,4,0,0,0,1,"middle",434,0
"12899",26448,2,47,-6,5,0,0,0,1,"middle",434,0
"12900",26450,2,41,-4,3,0,0,0,1,"middle",434,0
"12901",26452,2,8,-5,3,0,-1,0,1,"middle",434,0
"12902",26454,2,39,-1,0,0,1,1,1,"end",434,0
"12903",26456,2,1,0,-2,-1,0,0,1,"end",434,0
"12904",26458,2,15,-1,-2,-1,0,0,1,"end",434,0
"12905",26460,2,49,1,-2,-1,-1,1,1,"end",434,0
"12906",26462,2,48,0,0,-1,0,1,1,"end",434,0
"12907",26464,2,7,0,0,-1,0,1,1,"end",434,0
"12908",26466,2,62,-1,1,-1,0,0,1,"end",434,0
"12909",26468,2,54,-2,1,-2,0,0,1,"end",434,0
"12910",26470,2,32,-1,1,-2,0,0,1,"end",434,0
"12911",26475,2,29,0,-8,0,0,0,1,"beginning",435,1
"12912",26477,2,26,0,-9,0,0,0,1,"beginning",435,1
"12913",26479,2,43,-3,-5,0,0,0,1,"beginning",435,1
"12914",26481,2,11,-5,-2,0,0,0,1,"beginning",435,1
"12915",26483,2,37,-5,3,0,0,0,1,"beginning",435,1
"12916",26485,2,12,2,-2,0,0,0,1,"beginning",435,1
"12917",26487,2,10,0,-3,0,0,0,1,"beginning",435,1
"12918",26489,2,4,-1,-1,0,0,0,1,"beginning",435,1
"12919",26491,2,6,6,-6,0,0,0,1,"beginning",435,1
"12920",26493,2,22,5,-9,0,0,1,1,"beginning",435,1
"12921",26495,2,39,2,-6,0,0,1,1,"middle",435,1
"12922",26497,2,25,3,-7,0,0,1,1,"middle",435,1
"12923",26499,2,1,3,0,0,0,1,1,"middle",435,1
"12924",26501,2,31,4,1,0,0,2,1,"middle",435,1
"12925",26503,2,38,3,-2,0,0,2,1,"middle",435,1
"12926",26505,2,33,5,-8,0,0,2,1,"middle",435,1
"12927",26507,2,51,5,-8,0,0,2,1,"middle",435,1
"12928",26509,2,46,5,-6,0,0,2,1,"middle",435,1
"12929",26511,2,60,0,-5,0,0,2,1,"middle",435,1
"12930",26513,2,50,-1,-4,0,0,2,1,"middle",435,1
"12931",26515,2,58,-1,-1,0,0,1,1,"end",435,1
"12932",26517,2,16,0,-2,0,0,1,1,"end",435,1
"12933",26519,2,54,-1,-2,0,0,0,1,"end",435,1
"12934",26521,2,32,-2,0,0,1,-1,1,"end",435,1
"12935",26523,2,48,-2,1,0,1,-1,1,"end",435,1
"12936",26525,2,9,-1,1,0,1,0,1,"end",435,1
"12937",26527,2,0,-2,0,0,0,-1,1,"end",435,1
"12938",26529,2,56,0,0,1,0,-1,1,"end",435,1
"12939",26531,2,7,1,0,2,0,-1,1,"end",435,1
"12940",26533,2,63,1,-1,3,-1,-2,1,"end",435,1
"12941",26536,2,29,0,-8,0,0,0,1,"beginning",436,0
"12942",26538,2,26,0,-8,0,0,0,1,"beginning",436,0
"12943",26540,2,43,-3,-5,0,0,0,1,"beginning",436,0
"12944",26542,2,52,-5,-2,0,0,0,1,"beginning",436,0
"12945",26544,2,42,2,-2,0,0,0,1,"beginning",436,0
"12946",26546,2,58,0,-4,0,0,0,1,"beginning",436,0
"12947",26548,2,50,1,-2,0,0,0,1,"beginning",436,0
"12948",26550,2,46,5,-5,0,0,0,1,"beginning",436,0
"12949",26552,2,59,-4,-2,0,0,0,1,"beginning",436,0
"12950",26554,2,20,-2,-5,0,0,-1,1,"beginning",436,0
"12951",26556,2,38,-1,-1,0,0,-1,1,"middle",436,0
"12952",26558,2,10,-2,-4,0,0,-1,1,"middle",436,0
"12953",26560,2,25,-2,-4,0,0,-1,1,"middle",436,0
"12954",26562,2,17,-3,-3,0,0,-1,1,"middle",436,0
"12955",26564,2,40,-3,-1,0,0,-1,1,"middle",436,0
"12956",26566,2,48,-4,4,0,0,-1,1,"middle",436,0
"12957",26568,2,12,-5,2,0,0,0,1,"middle",436,0
"12958",26570,2,9,-4,-2,0,0,0,1,"middle",436,0
"12959",26572,2,1,-2,-3,0,1,0,1,"middle",436,0
"12960",26574,2,4,-4,-2,0,1,1,1,"middle",436,0
"12961",26576,2,21,-6,-2,0,1,1,1,"end",436,0
"12962",26578,2,31,1,-5,0,1,1,1,"end",436,0
"12963",26580,2,6,2,-4,0,1,1,1,"end",436,0
"12964",26582,2,49,2,-2,-1,0,1,1,"end",436,0
"12965",26584,2,55,4,-2,-1,1,1,1,"end",436,0
"12966",26586,2,54,1,2,-1,1,2,1,"end",436,0
"12967",26588,2,13,0,-1,-2,2,1,1,"end",436,0
"12968",26590,2,8,-2,-1,-2,0,0,1,"end",436,0
"12969",26597,2,29,0,-8,0,0,0,1,"beginning",437,0
"12970",26599,2,26,0,-8,0,0,0,1,"beginning",437,0
"12971",26601,2,43,-3,-5,0,0,0,1,"beginning",437,0
"12972",26603,2,52,-5,-2,0,0,0,1,"beginning",437,0
"12973",26605,2,42,2,-2,0,0,0,1,"beginning",437,0
"12974",26607,2,33,0,-4,0,0,0,1,"beginning",437,0
"12975",26609,2,11,3,-3,0,0,0,1,"beginning",437,0
"12976",26611,2,41,-4,4,0,0,0,1,"beginning",437,0
"12977",26613,2,10,-3,3,0,0,0,1,"beginning",437,0
"12978",26615,2,40,-6,5,0,0,0,1,"beginning",437,0
"12979",26617,2,8,-7,5,0,0,0,1,"middle",437,0
"12980",26619,2,59,-8,6,0,0,0,1,"middle",437,0
"12981",26621,2,50,-7,7,0,0,0,1,"middle",437,0
"12982",26623,2,57,-6,5,0,0,0,1,"middle",437,0
"12983",26625,2,21,-6,2,0,0,1,1,"middle",437,0
"12984",26627,2,3,-6,1,0,0,1,1,"middle",437,0
"12985",26629,2,13,-6,0,0,0,1,1,"middle",437,0
"12986",26631,2,22,0,-4,0,0,1,1,"middle",437,0
"12987",26633,2,46,1,-3,0,0,1,1,"middle",437,0
"12988",26635,2,39,-3,2,0,0,1,1,"middle",437,0
"12989",26637,2,55,-3,0,0,0,1,1,"end",437,0
"12990",26639,2,15,-5,4,0,0,2,1,"end",437,0
"12991",26641,2,54,-5,6,0,0,3,1,"end",437,0
"12992",26643,2,62,-6,6,0,1,3,1,"end",437,0
"12993",26645,2,6,-5,5,0,0,4,1,"end",437,0
"12994",26647,2,16,-6,5,-1,1,3,1,"end",437,0
"12995",26650,2,9,-3,1,-2,1,2,0,"end",437,0
"12996",26652,2,2,-2,1,-2,0,2,0,"end",437,0
"12997",26658,2,29,0,-8,0,0,0,1,"beginning",438,1
"12998",26660,2,26,0,-8,0,0,0,1,"beginning",438,1
"12999",26662,2,43,-3,-5,0,0,0,1,"beginning",438,1
"13000",26664,2,11,-5,-2,0,0,0,1,"beginning",438,1
"13001",26666,2,37,-5,3,0,0,0,1,"beginning",438,1
"13002",26668,2,30,1,-1,0,0,0,1,"beginning",438,1
"13003",26670,2,45,-1,1,0,0,0,1,"beginning",438,1
"13004",26672,2,39,0,-3,0,0,0,1,"beginning",438,1
"13005",26674,2,31,0,-2,0,0,0,1,"beginning",438,1
"13006",26676,2,22,-1,-4,0,0,0,1,"beginning",438,1
"13007",26678,2,52,-1,-6,0,0,0,1,"middle",438,1
"13008",26680,2,61,1,-9,0,0,0,1,"middle",438,1
"13009",26682,2,12,1,-12,0,0,0,1,"middle",438,1
"13010",26684,2,51,3,-11,0,0,0,1,"middle",438,1
"13011",26686,2,34,2,-10,0,0,0,1,"middle",438,1
"13012",26688,2,57,9,-13,0,0,0,1,"middle",438,1
"13013",26690,2,41,4,-10,0,0,1,1,"middle",438,1
"13014",26692,2,10,6,-10,0,0,1,1,"middle",438,1
"13015",26694,2,62,4,-6,0,0,0,1,"middle",438,1
"13016",26696,2,16,4,-5,0,0,1,1,"middle",438,1
"13017",26698,2,17,4,-2,0,0,1,1,"end",438,1
"13018",26700,2,4,6,-4,0,0,1,1,"end",438,1
"13019",26702,2,8,6,-4,0,-1,1,1,"end",438,1
"13020",26704,2,1,5,-2,-1,0,1,1,"end",438,1
"13021",26706,2,58,5,-2,-1,0,1,1,"end",438,1
"13022",26708,2,32,7,-3,-1,-1,1,1,"end",438,1
"13023",26710,2,56,5,-2,-1,-1,0,1,"end",438,1
"13024",26711,2,14,4,-2,0,0,0,0,"end",438,1
"13025",26713,2,7,3,0,0,-1,-1,0,"end",438,1
"13026",26714,2,55,2,1,1,0,1,1,"end",438,1
"13027",26716,2,63,1,0,1,-1,2,1,"end",438,1
"13028",26719,2,29,0,-8,0,0,0,1,"beginning",439,0
"13029",26721,2,26,0,-8,0,0,0,1,"beginning",439,0
"13030",26723,2,12,-3,-5,0,0,0,1,"beginning",439,0
"13031",26725,2,25,0,-3,0,0,0,1,"beginning",439,0
"13032",26727,2,42,-6,-1,0,0,0,1,"beginning",439,0
"13033",26729,2,21,-4,5,0,0,0,1,"beginning",439,0
"13034",26731,2,13,-4,3,0,0,0,1,"beginning",439,0
"13035",26733,2,17,-6,3,0,0,0,1,"beginning",439,0
"13036",26735,2,4,-7,5,0,0,0,1,"beginning",439,0
"13037",26737,2,2,-8,5,0,0,0,1,"beginning",439,0
"13038",26739,2,50,-5,4,0,0,0,1,"middle",439,0
"13039",26741,2,24,-9,8,0,0,0,1,"middle",439,0
"13040",26743,2,52,-10,7,0,0,0,1,"middle",439,0
"13041",26745,2,38,-9,7,0,0,0,1,"middle",439,0
"13042",26747,2,41,-11,8,0,0,0,1,"middle",439,0
"13043",26749,2,59,-8,7,0,0,0,1,"middle",439,0
"13044",26751,2,31,-5,6,0,0,0,1,"middle",439,0
"13045",26753,2,61,-6,5,0,0,0,1,"middle",439,0
"13046",26755,2,55,-10,6,0,0,0,1,"middle",439,0
"13047",26757,2,58,-9,7,0,0,0,1,"middle",439,0
"13048",26759,2,54,-8,4,0,0,-1,1,"end",439,0
"13049",26761,2,8,-9,1,0,1,-1,1,"end",439,0
"13050",26763,2,5,-6,0,0,1,-1,1,"end",439,0
"13051",26765,2,32,-8,-3,0,1,-2,1,"end",439,0
"13052",26769,2,22,-4,-3,-2,0,-2,1,"end",439,0
"13053",26772,2,48,-1,-3,-2,-1,-2,0,"end",439,0
"13054",26775,2,30,-1,-1,-3,0,-2,1,"end",439,0
"13055",26777,2,-9,0,-1,-3,-1,-2,1,"end",439,0
"13056",26780,2,29,0,-8,0,0,0,1,"beginning",440,0
"13057",26782,2,43,-3,-5,0,0,0,1,"beginning",440,0
"13058",26784,2,21,3,-5,0,0,0,1,"beginning",440,0
"13059",26786,2,46,-1,-6,0,0,0,1,"beginning",440,0
"13060",26788,2,19,-3,-4,0,0,0,1,"beginning",440,0
"13061",26790,2,52,-1,4,0,0,0,1,"beginning",440,0
"13062",26792,2,18,-4,7,0,0,0,1,"beginning",440,0
"13063",26794,2,45,-1,7,0,0,0,1,"beginning",440,0
"13064",26796,2,59,-3,2,0,0,0,1,"beginning",440,0
"13065",26798,2,62,1,2,0,0,0,1,"beginning",440,0
"13066",26800,2,61,-2,3,0,0,1,1,"middle",440,0
"13067",26802,2,31,2,2,0,0,1,1,"middle",440,0
"13068",26804,2,17,-2,3,0,0,1,1,"middle",440,0
"13069",26806,2,25,-3,4,0,0,1,1,"middle",440,0
"13070",26808,2,13,-1,4,0,0,1,1,"middle",440,0
"13071",26810,2,3,-4,5,0,0,1,1,"middle",440,0
"13072",26812,2,2,-4,6,0,0,1,1,"middle",440,0
"13073",26814,2,10,-2,4,0,0,0,1,"middle",440,0
"13074",26816,2,40,2,-1,0,0,0,1,"middle",440,0
"13075",26818,2,16,-1,3,0,0,0,1,"middle",440,0
"13076",26820,2,15,1,0,0,0,0,1,"end",440,0
"13077",26822,2,22,-1,3,0,0,1,1,"end",440,0
"13078",26824,2,48,-1,3,0,-1,1,1,"end",440,0
"13079",26826,2,58,1,5,0,-2,2,1,"end",440,0
"13080",26828,2,0,-1,4,0,-3,2,1,"end",440,0
"13081",26830,2,6,-4,5,1,-2,3,1,"end",440,0
"13082",26832,2,57,-4,6,0,1,3,1,"end",440,0
"13083",26836,2,47,-2,1,-1,1,2,1,"end",440,0
"13084",26841,2,45,0,-8,0,0,0,1,"beginning",441,0
"13085",26843,2,43,-4,-4,0,0,0,1,"beginning",441,0
"13086",26845,2,29,-3,0,0,0,0,1,"beginning",441,0
"13087",26847,2,42,1,1,0,0,0,1,"beginning",441,0
"13088",26849,2,30,0,-2,0,0,0,1,"beginning",441,0
"13089",26851,2,33,1,0,0,0,0,1,"beginning",441,0
"13090",26853,2,26,1,-1,0,0,0,1,"beginning",441,0
"13091",26855,2,54,1,-3,0,0,0,1,"beginning",441,0
"13092",26857,2,21,0,3,0,1,0,1,"beginning",441,0
"13093",26859,2,59,1,3,0,1,0,1,"beginning",441,0
"13094",26861,2,60,1,4,0,1,0,1,"middle",441,0
"13095",26863,2,16,4,0,0,1,0,1,"middle",441,0
"13096",26865,2,11,2,1,0,1,0,1,"middle",441,0
"13097",26867,2,13,-3,3,0,1,0,1,"middle",441,0
"13098",26869,2,17,0,3,0,1,0,1,"middle",441,0
"13099",26871,2,5,-1,2,0,1,0,1,"middle",441,0
"13100",26873,2,2,-3,2,0,1,0,1,"middle",441,0
"13101",26875,2,22,-2,0,-1,0,0,1,"middle",441,0
"13102",26877,2,31,-4,2,-1,0,0,1,"middle",441,0
"13103",26879,2,14,-4,4,-1,0,0,1,"middle",441,0
"13104",26881,2,47,-4,4,-1,1,0,1,"end",441,0
"13105",26883,2,46,-6,6,-1,1,0,1,"end",441,0
"13106",26885,2,48,-5,2,-1,1,0,1,"end",441,0
"13107",26887,2,62,-3,6,-2,0,1,1,"end",441,0
"13108",26889,2,49,-2,7,-2,0,1,1,"end",441,0
"13109",26891,2,6,-4,4,-2,1,1,1,"end",441,0
"13110",26893,2,57,-3,3,-3,0,0,1,"end",441,0
"13111",26895,2,32,-2,2,-3,0,0,1,"end",441,0
"13112",26897,2,9,-1,-1,-3,0,-1,1,"end",441,0
"13113",26902,2,29,0,-8,0,0,0,1,"beginning",442,0
"13114",26904,2,26,0,-9,0,0,0,1,"beginning",442,0
"13115",26906,2,43,-3,-5,0,0,0,1,"beginning",442,0
"13116",26908,2,52,-5,-2,0,0,0,1,"beginning",442,0
"13117",26910,2,42,2,-2,0,0,0,1,"beginning",442,0
"13118",26912,2,33,0,-4,0,0,0,1,"beginning",442,0
"13119",26914,2,58,3,-3,0,0,0,1,"beginning",442,0
"13120",26916,2,50,1,-1,0,0,0,1,"beginning",442,0
"13121",26918,2,46,4,-8,0,0,0,1,"beginning",442,0
"13122",26920,2,60,2,-5,0,0,0,1,"beginning",442,0
"13123",26922,2,38,5,-5,0,0,0,1,"middle",442,0
"13124",26924,2,40,1,-4,0,0,0,1,"middle",442,0
"13125",26926,2,22,1,-4,0,0,-1,1,"middle",442,0
"13126",26928,2,17,0,-4,0,0,-1,1,"middle",442,0
"13127",26930,2,16,2,0,0,0,-1,1,"middle",442,0
"13128",26932,2,24,0,-1,0,0,-1,1,"middle",442,0
"13129",26934,2,20,2,-6,0,0,-2,1,"middle",442,0
"13130",26936,2,31,1,-7,0,0,-2,1,"middle",442,0
"13131",26938,2,47,3,-8,0,0,-2,1,"middle",442,0
"13132",26940,2,12,5,-12,0,0,-3,1,"middle",442,0
"13133",26942,2,9,2,-9,0,0,-3,1,"end",442,0
"13134",26944,2,14,-1,-4,0,0,-3,1,"end",442,0
"13135",26946,2,3,-3,-2,-1,0,-3,1,"end",442,0
"13136",26948,2,11,-4,0,-1,0,-3,1,"end",442,0
"13137",26950,2,10,0,-3,-2,-1,-2,1,"end",442,0
"13138",26952,2,6,-1,-2,-2,-1,-2,1,"end",442,0
"13139",26954,2,1,0,-2,-2,-1,-2,1,"end",442,0
"13140",26956,2,62,3,-4,-2,-1,-2,1,"end",442,0
"13141",26958,2,63,3,-1,-2,-2,-1,1,"end",442,0
"13142",26959,2,57,2,-1,-1,-1,-1,0,"end",442,0
"13143",26963,2,29,0,-8,0,0,0,1,"beginning",443,1
"13144",26965,2,26,0,-9,0,0,0,1,"beginning",443,1
"13145",26967,2,43,-3,-5,0,0,0,1,"beginning",443,1
"13146",26969,2,42,-5,-2,0,0,0,1,"beginning",443,1
"13147",26971,2,10,-4,-5,0,0,0,1,"beginning",443,1
"13148",26973,2,50,-2,-1,0,0,0,1,"beginning",443,1
"13149",26975,2,34,-4,4,0,0,0,1,"beginning",443,1
"13150",26977,2,59,0,0,0,0,0,1,"beginning",443,1
"13151",26979,2,32,2,-2,0,0,0,1,"beginning",443,1
"13152",26981,2,3,1,2,0,0,0,1,"beginning",443,1
"13153",26983,2,25,-2,2,0,0,0,1,"middle",443,1
"13154",26985,2,52,0,1,0,0,0,1,"middle",443,1
"13155",26987,2,48,2,-1,0,0,0,1,"middle",443,1
"13156",26989,2,16,-1,-1,0,0,1,1,"middle",443,1
"13157",26991,2,46,2,-4,0,0,1,1,"middle",443,1
"13158",26993,2,38,-1,2,0,0,1,1,"middle",443,1
"13159",26995,2,47,-3,3,0,0,1,1,"middle",443,1
"13160",26997,2,61,-2,0,0,0,0,1,"middle",443,1
"13161",26999,2,31,-2,2,0,0,0,1,"middle",443,1
"13162",27001,2,22,-2,2,0,0,0,1,"middle",443,1
"13163",27003,2,57,-3,3,0,0,0,1,"end",443,1
"13164",27005,2,13,-1,1,0,0,0,1,"end",443,1
"13165",27007,2,54,-6,4,0,-1,0,1,"end",443,1
"13166",27009,2,8,-6,3,0,0,0,1,"end",443,1
"13167",27011,2,7,-3,4,-1,-1,2,1,"end",443,1
"13168",27013,2,4,0,3,0,0,3,1,"end",443,1
"13169",27015,2,1,-1,2,0,-1,3,1,"end",443,1
"13170",27017,2,49,-2,2,-1,0,2,1,"end",443,1
"13171",27019,2,62,-2,1,-2,0,0,1,"end",443,1
"13172",27021,2,6,1,0,-2,0,0,1,"end",443,1
"13173",27024,2,45,0,-8,0,0,0,1,"beginning",444,1
"13174",27026,2,43,-4,-4,0,0,0,1,"beginning",444,1
"13175",27028,2,20,-3,0,0,0,0,1,"beginning",444,1
"13176",27030,2,50,3,-2,0,0,0,1,"beginning",444,1
"13177",27032,2,42,-1,4,0,0,0,1,"beginning",444,1
"13178",27034,2,29,-1,-3,0,0,0,1,"beginning",444,1
"13179",27036,2,60,-2,-3,0,0,0,1,"beginning",444,1
"13180",27038,2,25,-1,-5,0,0,0,1,"beginning",444,1
"13181",27040,2,59,-1,2,0,0,0,1,"beginning",444,1
"13182",27042,2,22,3,-5,0,0,0,1,"beginning",444,1
"13183",27044,2,21,1,0,0,0,0,1,"middle",444,1
"13184",27046,2,53,6,-4,0,0,0,1,"middle",444,1
"13185",27048,2,62,5,-4,0,0,0,1,"middle",444,1
"13186",27050,2,17,3,-4,0,0,1,1,"middle",444,1
"13187",27052,2,47,4,-2,0,0,1,1,"middle",444,1
"13188",27054,2,33,2,-2,0,0,0,1,"middle",444,1
"13189",27056,2,16,2,-2,0,0,0,1,"middle",444,1
"13190",27058,2,39,5,-6,0,0,0,1,"middle",444,1
"13191",27060,2,11,6,-6,0,0,0,1,"middle",444,1
"13192",27062,2,4,3,-3,0,0,-1,1,"middle",444,1
"13193",27064,2,14,2,-6,0,0,-1,1,"end",444,1
"13194",27066,2,56,-1,1,0,1,-1,1,"end",444,1
"13195",27068,2,23,0,3,1,1,0,1,"end",444,1
"13196",27070,2,63,-1,3,1,1,0,1,"end",444,1
"13197",27072,2,9,-2,3,2,1,0,1,"end",444,1
"13198",27074,2,6,-3,4,2,2,0,1,"end",444,1
"13199",27076,2,15,-1,2,1,1,0,1,"end",444,1
"13200",27078,2,1,0,1,1,1,0,1,"end",444,1
"13201",27080,2,8,1,0,0,0,0,1,"end",444,1
"13202",27082,2,48,1,0,0,0,0,1,"end",444,1
"13203",27085,2,45,0,-8,0,0,0,1,"beginning",445,1
"13204",27087,2,43,-4,-4,0,0,0,1,"beginning",445,1
"13205",27089,2,20,-3,0,0,0,0,1,"beginning",445,1
